ticker,headline,date,timestamp,source,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
MSFT,Microsoft Cloud Revenue Soars 40% as Azure Demand Remains Strong,2022-06-08,2022-06-08T00:00:00,financial_news,-0.92631656,0.950444,0.0254286,0.0241274
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-06-08,2022-06-08T00:00:00,financial_news,-0.5489695,0.6973791,0.15421128,0.14840963
MSFT,Microsoft Stock Declines as Gaming Revenue Disappoints,2022-06-09,2022-06-09T00:00:00,financial_news,0.01058849,0.009212148,0.9709872,0.019800639
AMZN,Amazon Web Services Maintains Market Leadership Despite Competition,2022-06-10,2022-06-10T00:00:00,financial_news,-0.8652778,0.92677647,0.011724873,0.061498646
NFLX,"Netflix Subscriber Growth Exceeds Expectations, Stock Rises 6%",2022-06-10,2022-06-10T00:00:00,financial_news,-0.91501975,0.9448682,0.025283264,0.02984844
ADBE,"Adobe Announces Major Product Update, Stock Reacts Positively",2022-06-11,2022-06-11T00:00:00,financial_news,-0.19002855,0.4585934,0.27284178,0.26856485
NVDA,"NVIDIA Faces Supply Chain Challenges, Stock Volatile",2022-06-11,2022-06-11T00:00:00,financial_news,0.11736016,0.03775172,0.8071363,0.15511188
AMZN,Amazon Retail Growth Slows as Consumers Reduce Spending,2022-06-12,2022-06-12T00:00:00,financial_news,0.030320011,0.008500258,0.9526795,0.03882027
MSFT,"Microsoft Earnings Beat Expectations, Driven by Enterprise Software Growth",2022-06-12,2022-06-12T00:00:00,financial_news,-0.92557186,0.947532,0.030507838,0.021960149
NFLX,"Netflix Earnings Beat Expectations, Original Content Strategy Pays Off",2022-06-12,2022-06-12T00:00:00,financial_news,-0.91655934,0.9499582,0.016642831,0.033398878
AMZN,"Amazon Announces Major Investment in Logistics, Shares Mixed",2022-06-13,2022-06-13T00:00:00,financial_news,0.092241585,0.4385606,0.030637192,0.5308022
NVDA,"NVIDIA Announces Stock Split, Shares React Positively",2022-06-13,2022-06-13T00:00:00,financial_news,0.30930164,0.08597999,0.5187384,0.39528164
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-06-14,2022-06-14T00:00:00,financial_news,-0.5960865,0.79324734,0.009591823,0.19716083
AMZN,"Amazon Faces Union Organizing Efforts, Labor Costs Rising",2022-06-14,2022-06-14T00:00:00,financial_news,0.022842027,0.011962403,0.9532331,0.03480443
NVDA,"NVIDIA Stock Soars on AI Chip Demand, Data Center Revenue Surges",2022-06-14,2022-06-14T00:00:00,financial_news,-0.62380254,0.6972333,0.22933584,0.07343081
AAPL,"Apple Beats Earnings Expectations, Revenue Up 8% Year-Over-Year",2022-06-15,2022-06-15T00:00:00,financial_news,-0.92325854,0.95091546,0.02142772,0.027656885
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-06-15,2022-06-15T00:00:00,financial_news,0.031371318,0.016282206,0.93606436,0.047653522
GOOGL,Google Stock Tumbles as YouTube Ad Revenue Declines,2022-06-15,2022-06-15T00:00:00,financial_news,0.014107055,0.0075565977,0.9707798,0.021663653
AAPL,Apple Warns of Supply Chain Disruptions Affecting Holiday Sales,2022-06-16,2022-06-16T00:00:00,financial_news,0.02061126,0.013784092,0.9518206,0.034395352
ADBE,Adobe Stock Falls on Subscription Model Saturation Concerns,2022-06-16,2022-06-16T00:00:00,financial_news,0.020108048,0.009371498,0.9611489,0.029479546
MSFT,"Microsoft Reports Strong Quarter, Office 365 Subscriptions Surge",2022-06-16,2022-06-16T00:00:00,financial_news,-0.8645115,0.9231762,0.018159011,0.058664717
TSLA,Tesla Stock Surges on Autonomous Driving Technology Breakthrough,2022-06-16,2022-06-16T00:00:00,financial_news,-0.6742451,0.81904995,0.036145244,0.14480485
AMZN,"Amazon Announces Major Investment in Logistics, Shares Mixed",2022-06-17,2022-06-17T00:00:00,financial_news,0.092241585,0.4385606,0.030637192,0.5308022
META,"Meta Platforms Beats Earnings, Daily Active Users Continue Growing",2022-06-17,2022-06-17T00:00:00,financial_news,-0.5587956,0.76644194,0.025911683,0.20764637
MSFT,Microsoft Faces Regulatory Scrutiny Over Gaming Acquisitions,2022-06-17,2022-06-17T00:00:00,financial_news,0.035916887,0.010853967,0.94237524,0.046770852
NVDA,"NVIDIA Announces New AI Chip Architecture, Shares Rise 10%",2022-06-17,2022-06-17T00:00:00,financial_news,-0.5505356,0.743442,0.06365162,0.19290638
TSLA,"Tesla Earnings Disappoint, Stock Falls on Delivery Concerns",2022-06-17,2022-06-17T00:00:00,financial_news,0.013099523,0.010559393,0.9657817,0.023658916
AMZN,Amazon Dividend Speculation Grows as Cash Flow Improves,2022-06-18,2022-06-18T00:00:00,financial_news,-0.7087944,0.8296473,0.04949977,0.120852865
MSFT,"Microsoft Announces Major AI Partnership, Shares Jump 5%",2022-06-18,2022-06-18T00:00:00,financial_news,-0.1457819,0.52801645,0.08974903,0.38223454
NFLX,"Netflix Earnings Beat Expectations, Original Content Strategy Pays Off",2022-06-18,2022-06-18T00:00:00,financial_news,-0.91655934,0.9499582,0.016642831,0.033398878
NVDA,"NVIDIA Earnings Beat Expectations, Automotive Segment Strong",2022-06-18,2022-06-18T00:00:00,financial_news,-0.9237713,0.95127386,0.021223612,0.027502509
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-06-18,2022-06-18T00:00:00,financial_news,0.024775647,0.011967934,0.95128846,0.03674358
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-06-19,2022-06-19T00:00:00,financial_news,-0.5960865,0.79324734,0.009591823,0.19716083
MSFT,"Microsoft Earnings Beat Expectations, Driven by Enterprise Software Growth",2022-06-19,2022-06-19T00:00:00,financial_news,-0.92557186,0.947532,0.030507838,0.021960149
NFLX,"Netflix Announces Ad-Supported Tier, Shares React Positively",2022-06-19,2022-06-19T00:00:00,financial_news,-0.050384223,0.46103528,0.12831365,0.41065106
TSLA,"Tesla Delivers Record Vehicles, Stock Jumps on Production Milestone",2022-06-19,2022-06-19T00:00:00,financial_news,-0.56663764,0.76867217,0.029293325,0.20203452
META,Meta Stock Plunges on Massive Metaverse Investment Spending,2022-06-20,2022-06-20T00:00:00,financial_news,0.035409074,0.011275074,0.94204086,0.04668415
MSFT,Microsoft Faces Regulatory Scrutiny Over Gaming Acquisitions,2022-06-20,2022-06-20T00:00:00,financial_news,0.035916887,0.010853967,0.94237524,0.046770852
AAPL,"Apple Beats Earnings Expectations, Revenue Up 8% Year-Over-Year",2022-06-21,2022-06-21T00:00:00,financial_news,-0.92325854,0.95091546,0.02142772,0.027656885
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-06-21,2022-06-21T00:00:00,financial_news,-0.7853579,0.8699464,0.045465145,0.084588535
TSLA,"Tesla Stock Falls on Price Cut Concerns, Margin Pressure",2022-06-21,2022-06-21T00:00:00,financial_news,0.019397058,0.010808514,0.958986,0.030205572
AMZN,Amazon Dividend Speculation Grows as Cash Flow Improves,2022-06-23,2022-06-23T00:00:00,financial_news,-0.7087944,0.8296473,0.04949977,0.120852865
META,Meta Faces Regulatory Challenges Over Data Privacy Concerns,2022-06-23,2022-06-23T00:00:00,financial_news,0.05622524,0.022174558,0.8994256,0.0783998
MSFT,"Microsoft Announces Major AI Partnership, Shares Jump 5%",2022-06-23,2022-06-23T00:00:00,financial_news,-0.1457819,0.52801645,0.08974903,0.38223454
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-06-23,2022-06-23T00:00:00,financial_news,-0.5489695,0.6973791,0.15421128,0.14840963
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-06-25,2022-06-25T00:00:00,financial_news,-0.5960865,0.79324734,0.009591823,0.19716083
CRM,Salesforce Stock Falls on Acquisition Integration Challenges,2022-06-25,2022-06-25T00:00:00,financial_news,0.014243004,0.008113955,0.9695291,0.022356959
NFLX,Netflix Stock Surges on International Expansion Success,2022-06-25,2022-06-25T00:00:00,financial_news,-0.8801998,0.9190461,0.042107563,0.038846336
TSLA,Tesla Stock Surges on Autonomous Driving Technology Breakthrough,2022-06-25,2022-06-25T00:00:00,financial_news,-0.6742451,0.81904995,0.036145244,0.14480485
ADBE,Adobe Stock Falls on Subscription Model Saturation Concerns,2022-06-26,2022-06-26T00:00:00,financial_news,0.020108048,0.009371498,0.9611489,0.029479546
AMZN,Amazon Stock Slides as AWS Growth Slows Amid Economic Headwinds,2022-06-26,2022-06-26T00:00:00,financial_news,0.015026293,0.008080916,0.9688119,0.023107208
CRM,"Salesforce Reports Strong Quarter, Cloud Revenue Growth Accelerates",2022-06-26,2022-06-26T00:00:00,financial_news,-0.9377127,0.9589536,0.019805454,0.02124088
NFLX,"Netflix Subscriber Growth Exceeds Expectations, Stock Rises 6%",2022-06-26,2022-06-26T00:00:00,financial_news,-0.91501975,0.9448682,0.025283264,0.02984844
NVDA,NVIDIA Stock Surges on Cryptocurrency Mining Demand,2022-06-26,2022-06-26T00:00:00,financial_news,0.022116683,0.026276197,0.92533094,0.04839288
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-06-27,2022-06-27T00:00:00,financial_news,-0.7853579,0.8699464,0.045465145,0.084588535
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-06-27,2022-06-27T00:00:00,financial_news,-0.5489695,0.6973791,0.15421128,0.14840963
AAPL,Apple Faces Headwinds as China Sales Drop Amid COVID-19 Lockdowns,2022-06-28,2022-06-28T00:00:00,financial_news,0.008793967,0.009048594,0.9731088,0.017842561
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-06-28,2022-06-28T00:00:00,financial_news,0.031371318,0.016282206,0.93606436,0.047653522
CRM,"Salesforce Faces Competition from Microsoft, Market Share Concerns",2022-06-28,2022-06-28T00:00:00,financial_news,0.741711,0.07217284,0.11394328,0.81388384
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-06-28,2022-06-28T00:00:00,financial_news,-0.5489695,0.6973791,0.15421128,0.14840963
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-06-29,2022-06-29T00:00:00,financial_news,-0.9021816,0.9408276,0.020526323,0.038646005
CRM,"Salesforce Faces Competition from Microsoft, Market Share Concerns",2022-06-29,2022-06-29T00:00:00,financial_news,0.741711,0.07217284,0.11394328,0.81388384
GOOGL,"Google Cloud Revenue Growth Accelerates, Competing with AWS",2022-06-30,2022-06-30T00:00:00,financial_news,-0.9244262,0.95346665,0.01749289,0.02904047
NFLX,"Netflix Announces Ad-Supported Tier, Shares React Positively",2022-06-30,2022-06-30T00:00:00,financial_news,-0.050384223,0.46103528,0.12831365,0.41065106
NVDA,NVIDIA Stock Falls on Gaming Revenue Decline,2022-06-30,2022-06-30T00:00:00,financial_news,0.017457228,0.010411506,0.9617198,0.027868733
ADBE,Adobe Stock Surges on Strong Digital Marketing Revenue,2022-07-01,2022-07-01T00:00:00,financial_news,-0.9115583,0.9394057,0.03274696,0.027847383
CRM,"Salesforce Earnings Beat Expectations, Customer Growth Strong",2022-07-01,2022-07-01T00:00:00,financial_news,-0.92618835,0.95408076,0.018026821,0.027892398
NFLX,"Netflix Content Costs Rising, Margin Pressure Concerns",2022-07-01,2022-07-01T00:00:00,financial_news,-0.036203556,0.07635,0.8835035,0.040146448
ADBE,"Adobe Earnings Beat Expectations, Enterprise Segment Strong",2022-07-02,2022-07-02T00:00:00,financial_news,-0.9223206,0.9473405,0.02763962,0.025019914
MSFT,Microsoft Stock Declines as Gaming Revenue Disappoints,2022-07-02,2022-07-02T00:00:00,financial_news,0.01058849,0.009212148,0.9709872,0.019800639
NFLX,Netflix Stock Jumps on Strong Content Performance Metrics,2022-07-03,2022-07-03T00:00:00,financial_news,-0.91689885,0.9437069,0.029485019,0.026808066
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-07-04,2022-07-04T00:00:00,financial_news,-0.9183789,0.948861,0.020656867,0.030482128
AMZN,Amazon Stock Surges on Better-Than-Expected Profit Margins,2022-07-04,2022-07-04T00:00:00,financial_news,-0.92064697,0.9426452,0.035356663,0.021998212
CRM,Salesforce Stock Declines on High Valuation Concerns,2022-07-04,2022-07-04T00:00:00,financial_news,0.00867266,0.012520159,0.966287,0.021192819
AMZN,Amazon Web Services Maintains Market Leadership Despite Competition,2022-07-05,2022-07-05T00:00:00,financial_news,-0.8652778,0.92677647,0.011724873,0.061498646
META,Meta Faces Regulatory Challenges Over Data Privacy Concerns,2022-07-05,2022-07-05T00:00:00,financial_news,0.05622524,0.022174558,0.8994256,0.0783998
NVDA,"NVIDIA Earnings Beat Expectations, Automotive Segment Strong",2022-07-05,2022-07-05T00:00:00,financial_news,-0.9237713,0.95127386,0.021223612,0.027502509
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-07-06,2022-07-06T00:00:00,financial_news,-0.9183789,0.948861,0.020656867,0.030482128
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-07-06,2022-07-06T00:00:00,financial_news,-0.9021816,0.9408276,0.020526323,0.038646005
CRM,"Salesforce Reports Strong Quarter, Cloud Revenue Growth Accelerates",2022-07-06,2022-07-06T00:00:00,financial_news,-0.9377127,0.9589536,0.019805454,0.02124088
GOOGL,"Google Faces Antitrust Pressure, Stock Under Pressure",2022-07-06,2022-07-06T00:00:00,financial_news,0.18976688,0.018486362,0.77326035,0.20825325
MSFT,Microsoft Stock Declines as Gaming Revenue Disappoints,2022-07-07,2022-07-07T00:00:00,financial_news,0.01058849,0.009212148,0.9709872,0.019800639
TSLA,"Tesla Delivers Record Vehicles, Stock Jumps on Production Milestone",2022-07-07,2022-07-07T00:00:00,financial_news,-0.56663764,0.76867217,0.029293325,0.20203452
ADBE,"Adobe Earnings Beat Expectations, Enterprise Segment Strong",2022-07-08,2022-07-08T00:00:00,financial_news,-0.9223206,0.9473405,0.02763962,0.025019914
META,"Meta Announces Major Cost-Cutting Initiative, Shares Rise 8%",2022-07-08,2022-07-08T00:00:00,financial_news,-0.8531737,0.9083586,0.03645659,0.055184875
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-07-08,2022-07-08T00:00:00,financial_news,-0.7853579,0.8699464,0.045465145,0.084588535
META,"Meta Faces Competition from TikTok, Revenue Growth Slows",2022-07-09,2022-07-09T00:00:00,financial_news,0.033302106,0.0115731275,0.9435516,0.044875234
NVDA,NVIDIA Stock Surges on Cryptocurrency Mining Demand,2022-07-09,2022-07-09T00:00:00,financial_news,0.022116683,0.026276197,0.92533094,0.04839288
CRM,Salesforce Stock Declines on High Valuation Concerns,2022-07-10,2022-07-10T00:00:00,financial_news,0.00867266,0.012520159,0.966287,0.021192819
GOOGL,Google Stock Gains on Strong Digital Advertising Recovery,2022-07-10,2022-07-10T00:00:00,financial_news,-0.8979193,0.93119025,0.035538763,0.03327095
NFLX,Netflix Stock Falls on Increased Competition from Disney+,2022-07-10,2022-07-10T00:00:00,financial_news,0.012227591,0.0108642075,0.96604395,0.023091799
NVDA,NVIDIA Data Center Revenue Hits All-Time High,2022-07-10,2022-07-10T00:00:00,financial_news,-0.8597242,0.9098906,0.039942972,0.050166357
AAPL,"Apple Stock Surges on Strong Q4 Earnings Beat, Services Revenue Growth",2022-07-11,2022-07-11T00:00:00,financial_news,-0.9100152,0.93714744,0.035720374,0.027132211
MSFT,Microsoft Faces Regulatory Scrutiny Over Gaming Acquisitions,2022-07-11,2022-07-11T00:00:00,financial_news,0.035916887,0.010853967,0.94237524,0.046770852
TSLA,Tesla Stock Surges on Autonomous Driving Technology Breakthrough,2022-07-11,2022-07-11T00:00:00,financial_news,-0.6742451,0.81904995,0.036145244,0.14480485
CRM,"Salesforce Announces Dividend Initiation, Stock Reacts Positively",2022-07-12,2022-07-12T00:00:00,financial_news,0.1319996,0.15193884,0.56412274,0.28393844
GOOGL,"Google Announces Major AI Breakthrough, Shares Rise 4%",2022-07-12,2022-07-12T00:00:00,financial_news,-0.3906821,0.6534303,0.08382149,0.26274818
MSFT,Microsoft Dividend Hike Reflects Strong Cash Flow Generation,2022-07-12,2022-07-12T00:00:00,financial_news,-0.9272036,0.94898,0.029243626,0.021776378
TSLA,Tesla Stock Surges on Autonomous Driving Technology Breakthrough,2022-07-12,2022-07-12T00:00:00,financial_news,-0.6742451,0.81904995,0.036145244,0.14480485
GOOGL,Google Stock Falls on Concerns About AI Disruption to Search,2022-07-13,2022-07-13T00:00:00,financial_news,0.023641296,0.008878157,0.9586023,0.032519452
META,Meta Stock Plunges on Massive Metaverse Investment Spending,2022-07-13,2022-07-13T00:00:00,financial_news,0.035409074,0.011275074,0.94204086,0.04668415
MSFT,"Microsoft Announces Major AI Partnership, Shares Jump 5%",2022-07-13,2022-07-13T00:00:00,financial_news,-0.1457819,0.52801645,0.08974903,0.38223454
AAPL,Apple Stock Drops as Analysts Downgrade on Weak iPhone Demand,2022-07-14,2022-07-14T00:00:00,financial_news,0.017955966,0.0112793725,0.9594853,0.029235339
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-07-14,2022-07-14T00:00:00,financial_news,0.013626066,0.008939185,0.9684955,0.022565251
GOOGL,Google Stock Gains on Strong Digital Advertising Recovery,2022-07-15,2022-07-15T00:00:00,financial_news,-0.8979193,0.93119025,0.035538763,0.03327095
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-07-15,2022-07-15T00:00:00,financial_news,-0.7853579,0.8699464,0.045465145,0.084588535
TSLA,Tesla Stock Surges on Autonomous Driving Technology Breakthrough,2022-07-15,2022-07-15T00:00:00,financial_news,-0.6742451,0.81904995,0.036145244,0.14480485
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-07-16,2022-07-16T00:00:00,financial_news,-0.5960865,0.79324734,0.009591823,0.19716083
CRM,Salesforce Stock Falls on Weak Forward Guidance,2022-07-16,2022-07-16T00:00:00,financial_news,0.011306387,0.013883102,0.9609274,0.02518949
NVDA,NVIDIA Stock Falls on Gaming Revenue Decline,2022-07-16,2022-07-16T00:00:00,financial_news,0.017457228,0.010411506,0.9617198,0.027868733
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-07-17,2022-07-17T00:00:00,financial_news,0.016122151,0.009759652,0.96435857,0.025881805
GOOGL,Google Stock Falls on Concerns About AI Disruption to Search,2022-07-17,2022-07-17T00:00:00,financial_news,0.023641296,0.008878157,0.9586023,0.032519452
MSFT,"Microsoft Azure Growth Slows, Raising Questions About Cloud Dominance",2022-07-17,2022-07-17T00:00:00,financial_news,0.014286219,0.008602793,0.96850824,0.022889012
NFLX,Netflix Faces Regulatory Challenges in Key Markets,2022-07-17,2022-07-17T00:00:00,financial_news,0.38728464,0.08508339,0.44254863,0.47236803
NVDA,NVIDIA Stock Declines on Concerns About AI Bubble,2022-07-17,2022-07-17T00:00:00,financial_news,0.028152153,0.011245594,0.94935673,0.039397746
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-07-18,2022-07-18T00:00:00,financial_news,-0.5960865,0.79324734,0.009591823,0.19716083
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-07-18,2022-07-18T00:00:00,financial_news,0.024775647,0.011967934,0.95128846,0.03674358
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-07-19,2022-07-19T00:00:00,financial_news,0.013626066,0.008939185,0.9684955,0.022565251
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-07-20,2022-07-20T00:00:00,financial_news,0.031371318,0.016282206,0.93606436,0.047653522
GOOGL,Google Search Revenue Exceeds Expectations Despite Competition,2022-07-20,2022-07-20T00:00:00,financial_news,-0.92385316,0.9520455,0.019762108,0.028192334
META,Meta Stock Surges on Strong User Engagement Metrics,2022-07-20,2022-07-20T00:00:00,financial_news,-0.9263906,0.9509162,0.024558239,0.02452556
NFLX,Netflix Stock Jumps on Strong Content Performance Metrics,2022-07-20,2022-07-20T00:00:00,financial_news,-0.91689885,0.9437069,0.029485019,0.026808066
NVDA,"NVIDIA Stock Soars on AI Chip Demand, Data Center Revenue Surges",2022-07-20,2022-07-20T00:00:00,financial_news,-0.62380254,0.6972333,0.22933584,0.07343081
AAPL,"Apple Services Revenue Hits All-Time High, Boosting Investor Confidence",2022-07-21,2022-07-21T00:00:00,financial_news,-0.9004294,0.9388706,0.02268833,0.038441155
AMZN,Amazon Stock Slides as AWS Growth Slows Amid Economic Headwinds,2022-07-21,2022-07-21T00:00:00,financial_news,0.015026293,0.008080916,0.9688119,0.023107208
MSFT,"Microsoft Announces Major AI Partnership, Shares Jump 5%",2022-07-21,2022-07-21T00:00:00,financial_news,-0.1457819,0.52801645,0.08974903,0.38223454
NVDA,"NVIDIA Faces Supply Chain Challenges, Stock Volatile",2022-07-21,2022-07-21T00:00:00,financial_news,0.11736016,0.03775172,0.8071363,0.15511188
CRM,"Salesforce Announces Major Partnership, Boosting Platform Growth",2022-07-22,2022-07-22T00:00:00,financial_news,-0.9210522,0.9512192,0.0186138,0.030167
TSLA,"Tesla Announces Battery Technology Advancement, Shares Gain",2022-07-22,2022-07-22T00:00:00,financial_news,0.03974566,0.45446306,0.051328216,0.49420872
AAPL,Apple Faces Headwinds as China Sales Drop Amid COVID-19 Lockdowns,2022-07-23,2022-07-23T00:00:00,financial_news,0.008793967,0.009048594,0.9731088,0.017842561
ADBE,"Adobe Announces AI-Powered Creative Tools, Shares Gain 5%",2022-07-23,2022-07-23T00:00:00,financial_news,-0.18630019,0.5601058,0.06608857,0.3738056
NFLX,Netflix Stock Declines on Subscriber Churn Concerns,2022-07-23,2022-07-23T00:00:00,financial_news,0.017740417,0.012217152,0.9578253,0.02995757
NVDA,"NVIDIA Announces New AI Chip Architecture, Shares Rise 10%",2022-07-23,2022-07-23T00:00:00,financial_news,-0.5505356,0.743442,0.06365162,0.19290638
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-07-24,2022-07-24T00:00:00,financial_news,-0.9183789,0.948861,0.020656867,0.030482128
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-07-24,2022-07-24T00:00:00,financial_news,0.016122151,0.009759652,0.96435857,0.025881805
AMZN,Amazon Stock Surges on Better-Than-Expected Profit Margins,2022-07-24,2022-07-24T00:00:00,financial_news,-0.92064697,0.9426452,0.035356663,0.021998212
CRM,Salesforce Stock Surges on Strong Subscription Revenue,2022-07-24,2022-07-24T00:00:00,financial_news,-0.9161471,0.941706,0.03273505,0.02555891
MSFT,"Microsoft Earnings Beat Expectations, Driven by Enterprise Software Growth",2022-07-24,2022-07-24T00:00:00,financial_news,-0.92557186,0.947532,0.030507838,0.021960149
NFLX,Netflix Stock Falls on Increased Competition from Disney+,2022-07-24,2022-07-24T00:00:00,financial_news,0.012227591,0.0108642075,0.96604395,0.023091799
NVDA,"NVIDIA Stock Soars on AI Chip Demand, Data Center Revenue Surges",2022-07-24,2022-07-24T00:00:00,financial_news,-0.62380254,0.6972333,0.22933584,0.07343081
META,Meta Announces AI-Powered Ad Targeting Improvements,2022-07-25,2022-07-25T00:00:00,financial_news,0.16090736,0.4131703,0.012752007,0.57407767
TSLA,"Tesla Stock Falls on Price Cut Concerns, Margin Pressure",2022-07-25,2022-07-25T00:00:00,financial_news,0.019397058,0.010808514,0.958986,0.030205572
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-07-26,2022-07-26T00:00:00,financial_news,-0.5960865,0.79324734,0.009591823,0.19716083
AMZN,Amazon Stock Declines on Concerns About Regulatory Scrutiny,2022-07-26,2022-07-26T00:00:00,financial_news,0.023070633,0.010227335,0.9564748,0.033297967
GOOGL,"Google Announces Major AI Breakthrough, Shares Rise 4%",2022-07-26,2022-07-26T00:00:00,financial_news,-0.3906821,0.6534303,0.08382149,0.26274818
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-07-27,2022-07-27T00:00:00,financial_news,0.016122151,0.009759652,0.96435857,0.025881805
NVDA,NVIDIA Stock Surges on Cryptocurrency Mining Demand,2022-07-27,2022-07-27T00:00:00,financial_news,0.022116683,0.026276197,0.92533094,0.04839288
AAPL,"Apple Stock Surges on Strong Q4 Earnings Beat, Services Revenue Growth",2022-07-29,2022-07-29T00:00:00,financial_news,-0.9100152,0.93714744,0.035720374,0.027132211
AMZN,Amazon Stock Declines on Concerns About Regulatory Scrutiny,2022-07-29,2022-07-29T00:00:00,financial_news,0.023070633,0.010227335,0.9564748,0.033297967
GOOGL,Google Stock Falls on Concerns About AI Disruption to Search,2022-07-29,2022-07-29T00:00:00,financial_news,0.023641296,0.008878157,0.9586023,0.032519452
AAPL,"Apple Announces New MacBook Pro with M2 Chip, Shares Rise 3%",2022-07-30,2022-07-30T00:00:00,financial_news,-0.3728084,0.64650846,0.0797915,0.27370006
ADBE,Adobe Faces Regulatory Scrutiny Over Market Dominance,2022-07-30,2022-07-30T00:00:00,financial_news,0.10624008,0.013730875,0.8662982,0.119970955
TSLA,"Tesla Faces Increased Competition in EV Market, Stock Volatile",2022-07-30,2022-07-30T00:00:00,financial_news,0.43062449,0.11869495,0.33198562,0.54931945
ADBE,"Adobe Announces AI-Powered Creative Tools, Shares Gain 5%",2022-07-31,2022-07-31T00:00:00,financial_news,-0.18630019,0.5601058,0.06608857,0.3738056
GOOGL,Google Stock Gains on Strong Digital Advertising Recovery,2022-07-31,2022-07-31T00:00:00,financial_news,-0.8979193,0.93119025,0.035538763,0.03327095
AAPL,Apple Warns of Supply Chain Disruptions Affecting Holiday Sales,2022-08-01,2022-08-01T00:00:00,financial_news,0.02061126,0.013784092,0.9518206,0.034395352
AMZN,Amazon Dividend Speculation Grows as Cash Flow Improves,2022-08-02,2022-08-02T00:00:00,financial_news,-0.7087944,0.8296473,0.04949977,0.120852865
NVDA,"NVIDIA Reports Record Quarter, AI Revolution Drives Growth",2022-08-02,2022-08-02T00:00:00,financial_news,0.09102222,0.38430807,0.14036165,0.4753303
ADBE,"Adobe Announces AI-Powered Creative Tools, Shares Gain 5%",2022-08-03,2022-08-03T00:00:00,financial_news,-0.18630019,0.5601058,0.06608857,0.3738056
MSFT,Microsoft Cloud Revenue Soars 40% as Azure Demand Remains Strong,2022-08-03,2022-08-03T00:00:00,financial_news,-0.92631656,0.950444,0.0254286,0.0241274
NFLX,Netflix Stock Jumps on Strong Content Performance Metrics,2022-08-03,2022-08-03T00:00:00,financial_news,-0.91689885,0.9437069,0.029485019,0.026808066
NVDA,"NVIDIA Announces New AI Chip Architecture, Shares Rise 10%",2022-08-03,2022-08-03T00:00:00,financial_news,-0.5505356,0.743442,0.06365162,0.19290638
AAPL,Concerns Mount Over Apple's Declining Market Share in Smartphone Segment,2022-08-04,2022-08-04T00:00:00,financial_news,0.011806471,0.008542877,0.97110784,0.020349348
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-08-04,2022-08-04T00:00:00,financial_news,-0.7853579,0.8699464,0.045465145,0.084588535
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-08-04,2022-08-04T00:00:00,financial_news,0.024775647,0.011967934,0.95128846,0.03674358
GOOGL,"Google Faces Antitrust Pressure, Stock Under Pressure",2022-08-05,2022-08-05T00:00:00,financial_news,0.18976688,0.018486362,0.77326035,0.20825325
AAPL,"Apple Announces New MacBook Pro with M2 Chip, Shares Rise 3%",2022-08-06,2022-08-06T00:00:00,financial_news,-0.3728084,0.64650846,0.0797915,0.27370006
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-08-06,2022-08-06T00:00:00,financial_news,-0.9021816,0.9408276,0.020526323,0.038646005
AMZN,"Amazon Prime Membership Hits Record High, Boosting Subscription Revenue",2022-08-06,2022-08-06T00:00:00,financial_news,-0.9158834,0.94781005,0.02026337,0.031926647
