ticker,headline,date,timestamp,source
GOOGL,Google Stock Falls on Concerns About AI Disruption to Search,2022-07-13,2022-07-13T00:00:00,financial_news
META,Meta Stock Plunges on Massive Metaverse Investment Spending,2022-07-13,2022-07-13T00:00:00,financial_news
MSFT,"Microsoft Announces Major AI Partnership, Shares Jump 5%",2022-07-13,2022-07-13T00:00:00,financial_news
AAPL,Apple Stock Drops as Analysts Downgrade on Weak iPhone Demand,2022-07-14,2022-07-14T00:00:00,financial_news
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-07-14,2022-07-14T00:00:00,financial_news
GOOGL,Google Stock Gains on Strong Digital Advertising Recovery,2022-07-15,2022-07-15T00:00:00,financial_news
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-07-15,2022-07-15T00:00:00,financial_news
TSLA,Tesla Stock Surges on Autonomous Driving Technology Breakthrough,2022-07-15,2022-07-15T00:00:00,financial_news
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-07-16,2022-07-16T00:00:00,financial_news
CRM,Salesforce Stock Falls on Weak Forward Guidance,2022-07-16,2022-07-16T00:00:00,financial_news
NVDA,NVIDIA Stock Falls on Gaming Revenue Decline,2022-07-16,2022-07-16T00:00:00,financial_news
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-07-17,2022-07-17T00:00:00,financial_news
GOOGL,Google Stock Falls on Concerns About AI Disruption to Search,2022-07-17,2022-07-17T00:00:00,financial_news
MSFT,"Microsoft Azure Growth Slows, Raising Questions About Cloud Dominance",2022-07-17,2022-07-17T00:00:00,financial_news
NFLX,Netflix Faces Regulatory Challenges in Key Markets,2022-07-17,2022-07-17T00:00:00,financial_news
NVDA,NVIDIA Stock Declines on Concerns About AI Bubble,2022-07-17,2022-07-17T00:00:00,financial_news
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-07-18,2022-07-18T00:00:00,financial_news
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-07-18,2022-07-18T00:00:00,financial_news
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-07-19,2022-07-19T00:00:00,financial_news
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-07-20,2022-07-20T00:00:00,financial_news
GOOGL,Google Search Revenue Exceeds Expectations Despite Competition,2022-07-20,2022-07-20T00:00:00,financial_news
META,Meta Stock Surges on Strong User Engagement Metrics,2022-07-20,2022-07-20T00:00:00,financial_news
NFLX,Netflix Stock Jumps on Strong Content Performance Metrics,2022-07-20,2022-07-20T00:00:00,financial_news
NVDA,"NVIDIA Stock Soars on AI Chip Demand, Data Center Revenue Surges",2022-07-20,2022-07-20T00:00:00,financial_news
AAPL,"Apple Services Revenue Hits All-Time High, Boosting Investor Confidence",2022-07-21,2022-07-21T00:00:00,financial_news
AMZN,Amazon Stock Slides as AWS Growth Slows Amid Economic Headwinds,2022-07-21,2022-07-21T00:00:00,financial_news
MSFT,"Microsoft Announces Major AI Partnership, Shares Jump 5%",2022-07-21,2022-07-21T00:00:00,financial_news
NVDA,"NVIDIA Faces Supply Chain Challenges, Stock Volatile",2022-07-21,2022-07-21T00:00:00,financial_news
CRM,"Salesforce Announces Major Partnership, Boosting Platform Growth",2022-07-22,2022-07-22T00:00:00,financial_news
TSLA,"Tesla Announces Battery Technology Advancement, Shares Gain",2022-07-22,2022-07-22T00:00:00,financial_news
AAPL,Apple Faces Headwinds as China Sales Drop Amid COVID-19 Lockdowns,2022-07-23,2022-07-23T00:00:00,financial_news
ADBE,"Adobe Announces AI-Powered Creative Tools, Shares Gain 5%",2022-07-23,2022-07-23T00:00:00,financial_news
NFLX,Netflix Stock Declines on Subscriber Churn Concerns,2022-07-23,2022-07-23T00:00:00,financial_news
NVDA,"NVIDIA Announces New AI Chip Architecture, Shares Rise 10%",2022-07-23,2022-07-23T00:00:00,financial_news
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-07-24,2022-07-24T00:00:00,financial_news
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-07-24,2022-07-24T00:00:00,financial_news
AMZN,Amazon Stock Surges on Better-Than-Expected Profit Margins,2022-07-24,2022-07-24T00:00:00,financial_news
CRM,Salesforce Stock Surges on Strong Subscription Revenue,2022-07-24,2022-07-24T00:00:00,financial_news
MSFT,"Microsoft Earnings Beat Expectations, Driven by Enterprise Software Growth",2022-07-24,2022-07-24T00:00:00,financial_news
NFLX,Netflix Stock Falls on Increased Competition from Disney+,2022-07-24,2022-07-24T00:00:00,financial_news
NVDA,"NVIDIA Stock Soars on AI Chip Demand, Data Center Revenue Surges",2022-07-24,2022-07-24T00:00:00,financial_news
META,Meta Announces AI-Powered Ad Targeting Improvements,2022-07-25,2022-07-25T00:00:00,financial_news
TSLA,"Tesla Stock Falls on Price Cut Concerns, Margin Pressure",2022-07-25,2022-07-25T00:00:00,financial_news
ADBE,"Adobe Reports Strong Creative Cloud Growth, Stock Rises",2022-07-26,2022-07-26T00:00:00,financial_news
AMZN,Amazon Stock Declines on Concerns About Regulatory Scrutiny,2022-07-26,2022-07-26T00:00:00,financial_news
GOOGL,"Google Announces Major AI Breakthrough, Shares Rise 4%",2022-07-26,2022-07-26T00:00:00,financial_news
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-07-27,2022-07-27T00:00:00,financial_news
NVDA,NVIDIA Stock Surges on Cryptocurrency Mining Demand,2022-07-27,2022-07-27T00:00:00,financial_news
AAPL,"Apple Stock Surges on Strong Q4 Earnings Beat, Services Revenue Growth",2022-07-29,2022-07-29T00:00:00,financial_news
AMZN,Amazon Stock Declines on Concerns About Regulatory Scrutiny,2022-07-29,2022-07-29T00:00:00,financial_news
GOOGL,Google Stock Falls on Concerns About AI Disruption to Search,2022-07-29,2022-07-29T00:00:00,financial_news
AAPL,"Apple Announces New MacBook Pro with M2 Chip, Shares Rise 3%",2022-07-30,2022-07-30T00:00:00,financial_news
ADBE,Adobe Faces Regulatory Scrutiny Over Market Dominance,2022-07-30,2022-07-30T00:00:00,financial_news
TSLA,"Tesla Faces Increased Competition in EV Market, Stock Volatile",2022-07-30,2022-07-30T00:00:00,financial_news
ADBE,"Adobe Announces AI-Powered Creative Tools, Shares Gain 5%",2022-07-31,2022-07-31T00:00:00,financial_news
GOOGL,Google Stock Gains on Strong Digital Advertising Recovery,2022-07-31,2022-07-31T00:00:00,financial_news
AAPL,Apple Warns of Supply Chain Disruptions Affecting Holiday Sales,2022-08-01,2022-08-01T00:00:00,financial_news
AMZN,Amazon Dividend Speculation Grows as Cash Flow Improves,2022-08-02,2022-08-02T00:00:00,financial_news
NVDA,"NVIDIA Reports Record Quarter, AI Revolution Drives Growth",2022-08-02,2022-08-02T00:00:00,financial_news
ADBE,"Adobe Announces AI-Powered Creative Tools, Shares Gain 5%",2022-08-03,2022-08-03T00:00:00,financial_news
MSFT,Microsoft Cloud Revenue Soars 40% as Azure Demand Remains Strong,2022-08-03,2022-08-03T00:00:00,financial_news
NFLX,Netflix Stock Jumps on Strong Content Performance Metrics,2022-08-03,2022-08-03T00:00:00,financial_news
NVDA,"NVIDIA Announces New AI Chip Architecture, Shares Rise 10%",2022-08-03,2022-08-03T00:00:00,financial_news
AAPL,Concerns Mount Over Apple's Declining Market Share in Smartphone Segment,2022-08-04,2022-08-04T00:00:00,financial_news
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-08-04,2022-08-04T00:00:00,financial_news
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-08-04,2022-08-04T00:00:00,financial_news
GOOGL,"Google Faces Antitrust Pressure, Stock Under Pressure",2022-08-05,2022-08-05T00:00:00,financial_news
AAPL,"Apple Announces New MacBook Pro with M2 Chip, Shares Rise 3%",2022-08-06,2022-08-06T00:00:00,financial_news
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-08-06,2022-08-06T00:00:00,financial_news
AMZN,"Amazon Prime Membership Hits Record High, Boosting Subscription Revenue",2022-08-06,2022-08-06T00:00:00,financial_news
GOOGL,Google Search Revenue Exceeds Expectations Despite Competition,2022-08-06,2022-08-06T00:00:00,financial_news
NFLX,Netflix Stock Falls on Increased Competition from Disney+,2022-08-06,2022-08-06T00:00:00,financial_news
ADBE,Adobe Stock Surges on Strong Digital Marketing Revenue,2022-08-07,2022-08-07T00:00:00,financial_news
AMZN,"Amazon Reports Strong Holiday Shopping Season, Stock Rises",2022-08-07,2022-08-07T00:00:00,financial_news
CRM,"Salesforce Reports Strong Quarter, Cloud Revenue Growth Accelerates",2022-08-07,2022-08-07T00:00:00,financial_news
MSFT,"Microsoft Announces Major AI Partnership, Shares Jump 5%",2022-08-07,2022-08-07T00:00:00,financial_news
NFLX,"Netflix Content Costs Rising, Margin Pressure Concerns",2022-08-07,2022-08-07T00:00:00,financial_news
NVDA,"NVIDIA Earnings Beat Expectations, Automotive Segment Strong",2022-08-07,2022-08-07T00:00:00,financial_news
GOOGL,Google Layoffs Signal Cost-Cutting Measures Amid Economic Uncertainty,2022-08-08,2022-08-08T00:00:00,financial_news
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-08-08,2022-08-08T00:00:00,financial_news
NVDA,"NVIDIA Reports Record Quarter, AI Revolution Drives Growth",2022-08-08,2022-08-08T00:00:00,financial_news
TSLA,"Tesla Earnings Disappoint, Stock Falls on Delivery Concerns",2022-08-08,2022-08-08T00:00:00,financial_news
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-08-09,2022-08-09T00:00:00,financial_news
CRM,Salesforce Stock Falls on Acquisition Integration Challenges,2022-08-09,2022-08-09T00:00:00,financial_news
META,"Meta Announces Major Cost-Cutting Initiative, Shares Rise 8%",2022-08-09,2022-08-09T00:00:00,financial_news
NVDA,"NVIDIA Faces Supply Chain Challenges, Stock Volatile",2022-08-09,2022-08-09T00:00:00,financial_news
AAPL,Apple Faces Headwinds as China Sales Drop Amid COVID-19 Lockdowns,2022-08-10,2022-08-10T00:00:00,financial_news
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-08-10,2022-08-10T00:00:00,financial_news
AMZN,Amazon Stock Slides as AWS Growth Slows Amid Economic Headwinds,2022-08-10,2022-08-10T00:00:00,financial_news
CRM,"Salesforce Earnings Beat Expectations, Customer Growth Strong",2022-08-10,2022-08-10T00:00:00,financial_news
GOOGL,"Google Cloud Revenue Growth Accelerates, Competing with AWS",2022-08-10,2022-08-10T00:00:00,financial_news
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-08-10,2022-08-10T00:00:00,financial_news
AAPL,Apple Stock Drops as Analysts Downgrade on Weak iPhone Demand,2022-08-11,2022-08-11T00:00:00,financial_news
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-08-11,2022-08-11T00:00:00,financial_news
CRM,"Salesforce Announces AI Integration, Shares Rise 4%",2022-08-11,2022-08-11T00:00:00,financial_news
TSLA,"Tesla Announces Battery Technology Advancement, Shares Gain",2022-08-11,2022-08-11T00:00:00,financial_news
ADBE,Adobe Stock Declines on Competitive Pressure from Canva,2022-08-12,2022-08-12T00:00:00,financial_news
META,Meta Stock Surges on Strong User Engagement Metrics,2022-08-12,2022-08-12T00:00:00,financial_news
NFLX,"Netflix Content Costs Rising, Margin Pressure Concerns",2022-08-12,2022-08-12T00:00:00,financial_news
NVDA,NVIDIA Data Center Revenue Hits All-Time High,2022-08-12,2022-08-12T00:00:00,financial_news
TSLA,"Tesla Faces Increased Competition in EV Market, Stock Volatile",2022-08-12,2022-08-12T00:00:00,financial_news
AAPL,Apple Stock Drops as Analysts Downgrade on Weak iPhone Demand,2022-08-13,2022-08-13T00:00:00,financial_news
ADBE,Adobe Faces Regulatory Scrutiny Over Market Dominance,2022-08-13,2022-08-13T00:00:00,financial_news
AMZN,"Amazon Announces Major Investment in Logistics, Shares Mixed",2022-08-13,2022-08-13T00:00:00,financial_news
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-08-13,2022-08-13T00:00:00,financial_news
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-08-13,2022-08-13T00:00:00,financial_news
ADBE,Adobe Stock Falls on Subscription Model Saturation Concerns,2022-08-14,2022-08-14T00:00:00,financial_news
AMZN,"Amazon Faces Union Organizing Efforts, Labor Costs Rising",2022-08-14,2022-08-14T00:00:00,financial_news
MSFT,Microsoft Faces Regulatory Scrutiny Over Gaming Acquisitions,2022-08-14,2022-08-14T00:00:00,financial_news
AAPL,"Apple Services Revenue Hits All-Time High, Boosting Investor Confidence",2022-08-15,2022-08-15T00:00:00,financial_news
NVDA,NVIDIA Stock Declines on Concerns About AI Bubble,2022-08-15,2022-08-15T00:00:00,financial_news
AMZN,"Amazon Prime Membership Hits Record High, Boosting Subscription Revenue",2022-08-16,2022-08-16T00:00:00,financial_news
CRM,"Salesforce Announces Dividend Initiation, Stock Reacts Positively",2022-08-16,2022-08-16T00:00:00,financial_news
META,"Meta Faces Competition from TikTok, Revenue Growth Slows",2022-08-16,2022-08-16T00:00:00,financial_news
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-08-16,2022-08-16T00:00:00,financial_news
NVDA,NVIDIA Stock Falls on Gaming Revenue Decline,2022-08-17,2022-08-17T00:00:00,financial_news
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-08-17,2022-08-17T00:00:00,financial_news
ADBE,Adobe Faces Regulatory Scrutiny Over Market Dominance,2022-08-18,2022-08-18T00:00:00,financial_news
GOOGL,Google Search Revenue Exceeds Expectations Despite Competition,2022-08-18,2022-08-18T00:00:00,financial_news
META,Meta Faces Regulatory Challenges Over Data Privacy Concerns,2022-08-18,2022-08-18T00:00:00,financial_news
ADBE,Adobe Stock Surges on Strong Digital Marketing Revenue,2022-08-19,2022-08-19T00:00:00,financial_news
GOOGL,Google Parent Alphabet Beats Earnings on Strong Search Revenue,2022-08-19,2022-08-19T00:00:00,financial_news
META,"Meta Platforms Beats Earnings, Daily Active Users Continue Growing",2022-08-19,2022-08-19T00:00:00,financial_news
NVDA,"NVIDIA Announces Stock Split, Shares React Positively",2022-08-19,2022-08-19T00:00:00,financial_news
TSLA,"Tesla Earnings Disappoint, Stock Falls on Delivery Concerns",2022-08-19,2022-08-19T00:00:00,financial_news
CRM,"Salesforce Faces Competition from Microsoft, Market Share Concerns",2022-08-20,2022-08-20T00:00:00,financial_news
MSFT,"Microsoft Azure Growth Slows, Raising Questions About Cloud Dominance",2022-08-20,2022-08-20T00:00:00,financial_news
NVDA,NVIDIA Stock Falls on Gaming Revenue Decline,2022-08-20,2022-08-20T00:00:00,financial_news
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-08-20,2022-08-20T00:00:00,financial_news
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-08-21,2022-08-21T00:00:00,financial_news
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-08-21,2022-08-21T00:00:00,financial_news
MSFT,"Microsoft Teams Growth Accelerates, Boosting Productivity Segment",2022-08-21,2022-08-21T00:00:00,financial_news
AAPL,Apple Faces Headwinds as China Sales Drop Amid COVID-19 Lockdowns,2022-08-22,2022-08-22T00:00:00,financial_news
GOOGL,"Google Announces Share Buyback Program, Boosting Investor Sentiment",2022-08-22,2022-08-22T00:00:00,financial_news
MSFT,"Microsoft Azure Growth Slows, Raising Questions About Cloud Dominance",2022-08-22,2022-08-22T00:00:00,financial_news
NVDA,NVIDIA Stock Declines on Concerns About AI Bubble,2022-08-22,2022-08-22T00:00:00,financial_news
TSLA,"Tesla Stock Falls on Price Cut Concerns, Margin Pressure",2022-08-22,2022-08-22T00:00:00,financial_news
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-08-23,2022-08-23T00:00:00,financial_news
AMZN,Amazon Stock Declines on Concerns About Regulatory Scrutiny,2022-08-23,2022-08-23T00:00:00,financial_news
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-08-23,2022-08-23T00:00:00,financial_news
MSFT,Microsoft Stock Falls on Concerns About PC Market Slowdown,2022-08-23,2022-08-23T00:00:00,financial_news
NVDA,NVIDIA Stock Declines on Concerns About AI Bubble,2022-08-23,2022-08-23T00:00:00,financial_news
AAPL,"Apple Stock Surges on Strong Q4 Earnings Beat, Services Revenue Growth",2022-08-24,2022-08-24T00:00:00,financial_news
MSFT,"Microsoft Azure Growth Slows, Raising Questions About Cloud Dominance",2022-08-24,2022-08-24T00:00:00,financial_news
NVDA,NVIDIA Stock Declines on Concerns About AI Bubble,2022-08-24,2022-08-24T00:00:00,financial_news
CRM,Salesforce Stock Declines on High Valuation Concerns,2022-08-25,2022-08-25T00:00:00,financial_news
NVDA,NVIDIA Stock Declines on Concerns About AI Bubble,2022-08-25,2022-08-25T00:00:00,financial_news
ADBE,Adobe Faces Regulatory Scrutiny Over Market Dominance,2022-08-26,2022-08-26T00:00:00,financial_news
META,Meta Faces Regulatory Challenges Over Data Privacy Concerns,2022-08-26,2022-08-26T00:00:00,financial_news
MSFT,"Microsoft Reports Strong Quarter, Office 365 Subscriptions Surge",2022-08-26,2022-08-26T00:00:00,financial_news
NVDA,"NVIDIA Earnings Beat Expectations, Automotive Segment Strong",2022-08-26,2022-08-26T00:00:00,financial_news
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-08-26,2022-08-26T00:00:00,financial_news
AAPL,Apple Faces Headwinds as China Sales Drop Amid COVID-19 Lockdowns,2022-08-27,2022-08-27T00:00:00,financial_news
ADBE,"Adobe Announces Major Product Update, Stock Reacts Positively",2022-08-27,2022-08-27T00:00:00,financial_news
MSFT,Microsoft Cloud Revenue Soars 40% as Azure Demand Remains Strong,2022-08-27,2022-08-27T00:00:00,financial_news
NFLX,"Netflix Subscriber Growth Exceeds Expectations, Stock Rises 6%",2022-08-27,2022-08-27T00:00:00,financial_news
GOOGL,"Google Announces Share Buyback Program, Boosting Investor Sentiment",2022-08-28,2022-08-28T00:00:00,financial_news
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-08-28,2022-08-28T00:00:00,financial_news
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-08-29,2022-08-29T00:00:00,financial_news
AMZN,Amazon Stock Slides as AWS Growth Slows Amid Economic Headwinds,2022-08-29,2022-08-29T00:00:00,financial_news
TSLA,"Tesla Earnings Disappoint, Stock Falls on Delivery Concerns",2022-08-29,2022-08-29T00:00:00,financial_news
AAPL,Apple Faces Headwinds as China Sales Drop Amid COVID-19 Lockdowns,2022-08-30,2022-08-30T00:00:00,financial_news
ADBE,"Adobe Earnings Beat Expectations, Enterprise Segment Strong",2022-08-30,2022-08-30T00:00:00,financial_news
AMZN,"Amazon Reports Strong Holiday Shopping Season, Stock Rises",2022-08-30,2022-08-30T00:00:00,financial_news
GOOGL,"Google Announces Share Buyback Program, Boosting Investor Sentiment",2022-08-30,2022-08-30T00:00:00,financial_news
MSFT,"Microsoft Azure Growth Slows, Raising Questions About Cloud Dominance",2022-08-30,2022-08-30T00:00:00,financial_news
CRM,Salesforce Stock Declines on High Valuation Concerns,2022-08-31,2022-08-31T00:00:00,financial_news
META,"Meta Dividend Announcement Surprises Investors, Stock Jumps",2022-08-31,2022-08-31T00:00:00,financial_news
MSFT,"Microsoft Reports Strong Quarter, Office 365 Subscriptions Surge",2022-08-31,2022-08-31T00:00:00,financial_news
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-08-31,2022-08-31T00:00:00,financial_news
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-09-01,2022-09-01T00:00:00,financial_news
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-09-01,2022-09-01T00:00:00,financial_news
AMZN,Amazon Web Services Maintains Market Leadership Despite Competition,2022-09-01,2022-09-01T00:00:00,financial_news
CRM,Salesforce Stock Falls on Acquisition Integration Challenges,2022-09-01,2022-09-01T00:00:00,financial_news
GOOGL,Google Stock Tumbles as YouTube Ad Revenue Declines,2022-09-01,2022-09-01T00:00:00,financial_news
MSFT,"Microsoft Azure Growth Slows, Raising Questions About Cloud Dominance",2022-09-01,2022-09-01T00:00:00,financial_news
AAPL,Concerns Mount Over Apple's Declining Market Share in Smartphone Segment,2022-09-02,2022-09-02T00:00:00,financial_news
AMZN,Amazon Dividend Speculation Grows as Cash Flow Improves,2022-09-02,2022-09-02T00:00:00,financial_news
MSFT,"Microsoft Teams Growth Accelerates, Boosting Productivity Segment",2022-09-02,2022-09-02T00:00:00,financial_news
ADBE,"Adobe Announces AI-Powered Creative Tools, Shares Gain 5%",2022-09-03,2022-09-03T00:00:00,financial_news
NVDA,"NVIDIA Reports Record Quarter, AI Revolution Drives Growth",2022-09-03,2022-09-03T00:00:00,financial_news
AMZN,"Amazon Reports Strong Holiday Shopping Season, Stock Rises",2022-09-04,2022-09-04T00:00:00,financial_news
NFLX,Netflix Stock Surges on International Expansion Success,2022-09-04,2022-09-04T00:00:00,financial_news
AAPL,Apple Warns of Supply Chain Disruptions Affecting Holiday Sales,2022-09-05,2022-09-05T00:00:00,financial_news
GOOGL,Google Layoffs Signal Cost-Cutting Measures Amid Economic Uncertainty,2022-09-05,2022-09-05T00:00:00,financial_news
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-09-06,2022-09-06T00:00:00,financial_news
AMZN,"Amazon Faces Union Organizing Efforts, Labor Costs Rising",2022-09-06,2022-09-06T00:00:00,financial_news
GOOGL,"Google Announces Major AI Breakthrough, Shares Rise 4%",2022-09-06,2022-09-06T00:00:00,financial_news
AAPL,Apple Warns of Supply Chain Disruptions Affecting Holiday Sales,2022-09-07,2022-09-07T00:00:00,financial_news
GOOGL,"Google Cloud Revenue Growth Accelerates, Competing with AWS",2022-09-07,2022-09-07T00:00:00,financial_news
MSFT,"Microsoft Reports Strong Quarter, Office 365 Subscriptions Surge",2022-09-07,2022-09-07T00:00:00,financial_news
NFLX,"Netflix Announces Price Increase, Mixed Investor Reaction",2022-09-07,2022-09-07T00:00:00,financial_news
AAPL,Concerns Mount Over Apple's Declining Market Share in Smartphone Segment,2022-09-08,2022-09-08T00:00:00,financial_news
ADBE,"Adobe Announces Major Product Update, Stock Reacts Positively",2022-09-08,2022-09-08T00:00:00,financial_news
AMZN,Amazon Stock Surges on Better-Than-Expected Profit Margins,2022-09-08,2022-09-08T00:00:00,financial_news
CRM,"Salesforce Faces Competition from Microsoft, Market Share Concerns",2022-09-08,2022-09-08T00:00:00,financial_news
ADBE,"Adobe Announces Share Buyback Program, Boosting Investor Sentiment",2022-09-09,2022-09-09T00:00:00,financial_news
CRM,Salesforce Stock Falls on Acquisition Integration Challenges,2022-09-09,2022-09-09T00:00:00,financial_news
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-09-10,2022-09-10T00:00:00,financial_news
AMZN,"Amazon Reports Strong Holiday Shopping Season, Stock Rises",2022-09-12,2022-09-12T00:00:00,financial_news
GOOGL,Google Stock Falls on Concerns About AI Disruption to Search,2022-09-12,2022-09-12T00:00:00,financial_news
MSFT,"Microsoft Earnings Beat Expectations, Driven by Enterprise Software Growth",2022-09-12,2022-09-12T00:00:00,financial_news
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-09-12,2022-09-12T00:00:00,financial_news
GOOGL,"Google Announces Share Buyback Program, Boosting Investor Sentiment",2022-09-15,2022-09-15T00:00:00,financial_news
AAPL,Apple Dividend Increase Signals Confidence in Long-Term Growth,2022-09-16,2022-09-16T00:00:00,financial_news
GOOGL,"Google Cloud Revenue Growth Accelerates, Competing with AWS",2022-09-16,2022-09-16T00:00:00,financial_news
CRM,Salesforce Stock Falls on Weak Forward Guidance,2022-09-17,2022-09-17T00:00:00,financial_news
AAPL,Apple Reports Record iPhone Sales Despite Global Supply Chain Challenges,2022-09-18,2022-09-18T00:00:00,financial_news
GOOGL,"Google Announces Share Buyback Program, Boosting Investor Sentiment",2022-09-18,2022-09-18T00:00:00,financial_news
GOOGL,"Google Cloud Revenue Growth Accelerates, Competing with AWS",2022-09-19,2022-09-19T00:00:00,financial_news
META,"Meta Announces Major Cost-Cutting Initiative, Shares Rise 8%",2022-09-19,2022-09-19T00:00:00,financial_news
MSFT,"Microsoft Reports Strong Quarter, Office 365 Subscriptions Surge",2022-09-19,2022-09-19T00:00:00,financial_news
NFLX,"Netflix Content Costs Rising, Margin Pressure Concerns",2022-09-19,2022-09-19T00:00:00,financial_news
NVDA,"NVIDIA Faces Supply Chain Challenges, Stock Volatile",2022-09-19,2022-09-19T00:00:00,financial_news
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-09-19,2022-09-19T00:00:00,financial_news
AAPL,Apple Reports Record iPhone Sales Despite Global Supply Chain Challenges,2022-09-20,2022-09-20T00:00:00,financial_news
ADBE,"Adobe Announces Major Product Update, Stock Reacts Positively",2022-09-20,2022-09-20T00:00:00,financial_news
AMZN,Amazon Retail Growth Slows as Consumers Reduce Spending,2022-09-20,2022-09-20T00:00:00,financial_news
CRM,"Salesforce Announces Dividend Initiation, Stock Reacts Positively",2022-09-20,2022-09-20T00:00:00,financial_news
META,Meta Stock Falls on Weak Advertising Revenue Guidance,2022-09-20,2022-09-20T00:00:00,financial_news
AAPL,Apple Warns of Supply Chain Disruptions Affecting Holiday Sales,2022-09-21,2022-09-21T00:00:00,financial_news
GOOGL,Google Search Revenue Exceeds Expectations Despite Competition,2022-09-21,2022-09-21T00:00:00,financial_news
META,"Meta Dividend Announcement Surprises Investors, Stock Jumps",2022-09-21,2022-09-21T00:00:00,financial_news
TSLA,Tesla Stock Jumps on Strong China Sales Performance,2022-09-21,2022-09-21T00:00:00,financial_news
CRM,"Salesforce Reports Strong Quarter, Cloud Revenue Growth Accelerates",2022-09-22,2022-09-22T00:00:00,financial_news
NFLX,Netflix Stock Falls on Increased Competition from Disney+,2022-09-22,2022-09-22T00:00:00,financial_news
ADBE,Adobe Stock Falls on Concerns About Economic Slowdown Impact,2022-09-23,2022-09-23T00:00:00,financial_news
AMZN,Amazon Web Services Maintains Market Leadership Despite Competition,2022-09-23,2022-09-23T00:00:00,financial_news
AAPL,"Apple Beats Earnings Expectations, Revenue Up 8% Year-Over-Year",2022-09-24,2022-09-24T00:00:00,financial_news
AMZN,Amazon Web Services Maintains Market Leadership Despite Competition,2022-09-25,2022-09-25T00:00:00,financial_news
CRM,Salesforce Stock Surges on Strong Subscription Revenue,2022-09-25,2022-09-25T00:00:00,financial_news
MSFT,Microsoft Stock Declines as Gaming Revenue Disappoints,2022-09-25,2022-09-25T00:00:00,financial_news
NVDA,NVIDIA Stock Surges on Cryptocurrency Mining Demand,2022-09-25,2022-09-25T00:00:00,financial_news
AAPL,"Apple Services Revenue Hits All-Time High, Boosting Investor Confidence",2022-09-26,2022-09-26T00:00:00,financial_news
AMZN,"Amazon Faces Union Organizing Efforts, Labor Costs Rising",2022-09-26,2022-09-26T00:00:00,financial_news
NFLX,Netflix Stock Declines on Subscriber Churn Concerns,2022-09-27,2022-09-27T00:00:00,financial_news
ADBE,Adobe Faces Regulatory Scrutiny Over Market Dominance,2022-09-28,2022-09-28T00:00:00,financial_news
AMZN,"Amazon Prime Membership Hits Record High, Boosting Subscription Revenue",2022-09-28,2022-09-28T00:00:00,financial_news
NVDA,"NVIDIA Earnings Beat Expectations, Automotive Segment Strong",2022-09-28,2022-09-28T00:00:00,financial_news
TSLA,Tesla Stock Declines on CEO Distraction Concerns,2022-09-29,2022-09-29T00:00:00,financial_news
AAPL,Apple Warns of Supply Chain Disruptions Affecting Holiday Sales,2022-09-30,2022-09-30T00:00:00,financial_news
ADBE,"Adobe Announces Major Product Update, Stock Reacts Positively",2022-09-30,2022-09-30T00:00:00,financial_news
